doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
268	1	470379	2262	470378	14464	19	« Манчестер Юнайтед »	14464,14465,14475,14482	ref:def|str:noun|type:coref	Манчестер Юнайтед	14465,14475
268	1	470380	2262	470378	14619	9	« Юнайтед »	14619,14620,14627	ref:def|str:noun|type:coref	Юнайтед	14620
268	1	470381	2326	0	14681	5	форма	14681	ref:def|str:noun|type:anaph		
268	1	470382	2326	470381	14688	7	которую	14688	ref:def|str:rel|type:anaph		
268	1	470383	2262	470380	14696	7	команда	14696	ref:def|str:noun|type:coref		
268	1	470385	2267	470360	14726	6	Англии	14726	ref:def|str:noun|type:coref		
268	1	470386	2326	470382	14767	7	которая	14767	ref:def|str:rel|type:anaph		
268	1	470387	2262	470383	14877	9	« Юнайтед »	14877,14878,14885	ref:def|str:noun|type:coref	Юнайтед	14878
268	1	470388	2262	470387	14975	5	клуба	14975	ref:def|str:noun|type:coref		
268	1	470389	2262	470388	15060	7	команды	15060	ref:def|str:noun|type:coref		
268	1	470390	2264	470361	15071	23	стадионе « Олд Траффорд »	15071,15080,15081,15085,15093	ref:def|str:noun|type:coref	Олд Траффорд	15081,15085
268	1	470391	2262	470389	15240	7	команда	15240	ref:def|str:noun|type:coref		
268	1	470392	2262	470391	15459	9	« Юнайтед »	15459,15460,15467	ref:def|str:noun|type:coref	Юнайтед	15460
268	1	470393	2327	0	15474	21	полностью серые формы	15474,15484,15490	ref:def|str:noun|type:anaph	формы	15490
268	1	470394	2327	470393	15517	3	них	15517	ref:def|str:pron|type:anaph		
268	1	470395	2262	470392	15560	19	« Манчестер Юнайтед »	15560,15561,15571,15578	ref:def|str:noun|type:coref	Манчестер Юнайтед	15561,15571
268	1	470396	2327	470393	15613	10	этой форме	15613,15618	ref:def|str:dem|type:anaph	форме	15618
268	1	470397	2262	470395	15671	9	« Юнайтед »	15671,15672,15679	ref:def|str:noun|type:coref	Юнайтед	15672
268	1	470398	2262	470397	15908	7	команды	15908	ref:def|str:noun|type:coref		
268	1	470399	2262	470398	15942	9	« Юнайтед »	15942,15943,15950	ref:def|str:noun|type:coref	Юнайтед	15943
268	1	470400	2328	0	15997	5	форме	15997	ref:def|str:noun|type:anaph		
268	1	470401	2328	470400	16006	7	которой	16006	ref:def|str:rel|type:anaph		
268	1	470402	2262	470399	16014	4	клуб	16014	ref:def|str:noun|type:coref		
268	1	470403	2329	0	16091	34	домашняя форма « Манчестер Юнайтед »	16091,16100,16106,16107,16117,16124	ref:def|str:noun|type:anaph	форма	16100
268	1	470404	2262	470402	16106	19	« Манчестер Юнайтед »	16106,16107,16117,16124	ref:def|str:noun|type:coref	Манчестер Юнайтед	16107,16117
268	1	470405	2329	470403	16139	5	собой	16139	ref:def|str:refl|type:anaph		
268	1	470406	2262	470404	16192	5	клуба	16192	ref:def|str:noun|type:coref		
268	1	470407	2330	0	16229	8	футболки	16229	ref:def|str:noun|type:anaph		
268	1	470408	2330	470409	16298	8	футболки	16298	ref:def|str:noun|type:anaph		
268	1	470409	2330	470407	16344	12	Эта футболка	16344,16348	ref:def|str:dem|type:anaph	футболка	16348
268	1	470410	2262	470406	16849	19	« Манчестер Юнайтед »	16849,16850,16860,16867	ref:def|str:noun|type:coref	Манчестер Юнайтед	16850,16860
268	1	470411	2331	0	16938	15	клубной эмблемы	16938,16946	ref:def|str:noun|type:coref	эмблемы	16946
268	1	470412	2275	470103	16978	9	Манчестер	16978	ref:def|str:noun|type:coref		
268	1	470413	2331	470411	16999	7	эмблеме	16999	ref:def|str:noun|type:coref		
268	1	470414	2332	0	17021	16	прозвища команды	17021,17030	ref:def|str:noun|type:coref	прозвища	17021
268	1	470415	2262	470410	17030	7	команды	17030	ref:def|str:noun|type:coref		
268	1	470416	2332	470414	17039	17	« красные дьяволы »	17039,17040,17048,17055	ref:def|str:noun|type:coref	дьяволы	17048
268	1	470417	2332	470414	17058	7	которое	17058	ref:def|str:rel|type:coref		
268	1	470418	2285	470224	17105	10	Мэтт Басби	17105,17110	ref:def|str:noun|type:coref	Мэтт Басби	17105,17110
268	1	470419	2332	470417	17130	12	это название	17130,17134	ref:def|str:noun|type:coref	название	17134
268	1	470420	2333	0	17247	6	дьявол	17247	ref:def|str:noun|type:anaph		
268	1	470421	2331	470413	17271	13	эмблеме клуба	17271,17279	ref:def|str:noun|type:coref	эмблеме	17271
268	1	470422	2262	470415	17279	5	клуба	17279	ref:def|str:noun|type:coref		
268	1	470423	2333	470420	17285	2	он	17285	ref:def|str:pron|type:anaph		
268	1	470424	2331	470421	17350	13	логотип клуба	17350,17358	ref:def|str:noun|type:coref	логотип	17350
268	1	470425	2262	470422	17358	5	клуба	17358	ref:def|str:noun|type:coref		
268	1	470426	2331	470424	17401	4	него	17401	ref:def|str:pron|type:coref		
268	1	470427	2262	470428	17453	6	своего	17453	ref:def|str:refl|type:coref		
268	1	470428	2262	470425	17470	12	« Ньютон Хит »	17470,17471,17478,17481	ref:def|str:noun|type:coref	Ньютон Хит	17471,17478
268	1	470429	2334	0	17510	35	небольшом поле стадиона « Норт Роуд »	17510,17520,17525,17534,17535,17540,17544	ref:def|str:noun|type:coref	поле Норт Роуд	17520,17535,17540
268	1	470430	2276	470091	17525	20	стадиона « Норт Роуд »	17525,17534,17535,17540,17544	ref:def|str:noun|type:coref	стадиона Норт Роуд	17525,17535,17540
268	9	470032	2261	0	0	34	Футбольный клуб « Манчестер Юнайтед	0,11,16,17,27	ref:def|str:noun|type:coref	клуб	11
268	9	470035	2261	470032	43	32	Manchester United Football Club ;	43,54,61,70,74	ref:def|str:appo|type:coref	Manchester United Football Club	43,54,61,70
268	9	470036	2263	0	128	77	английский профессиональный футбольный клуб из Стретфорда , Большой Манчестер .	128,139,156,167,172,175,185,187,195,204	ref:pred|str:noun|type:coref	клуб	167
268	9	470043	2265	0	457	25	Домашний стадион « Юнайтед	457,466,474,475	ref:def|str:noun|type:coref	стадион	466
268	9	470046	2265	470043	486	12	Олд Траффорд	486,490	ref:def|str:appo|type:coref	Олд Траффорд	486,490
268	9	470048	2265	470043	525	2	Он	525	ref:def|str:pron|type:coref		
268	9	470049	2265	470048	537	55	крупнейшим после « Уэмбли » футбольным стадионом в Англии	537,548,554,555,561,563,574,584,586	ref:pred|str:noun|type:coref	стадионом	574
268	9	470052	2266	0	631	17	Манчестер Юнайтед	631,641	ref:def|str:noun|type:coref	Манчестер Юнайтед	631,641
268	9	470053	2266	470052	659	78	одним из самых успешных английских клубов по количеству титулов за всю историю	659,665,668,674,683,694,701,704,715,723,726,730	ref:pred|str:noun|type:coref	одним	659
268	9	470055	2266	470052	763	30	самым успешным клубом в Англии	763,769,778,785,787	ref:pred|str:noun|type:coref	клубом	778
268	9	470068	2270	0	1390	7	Юнайтед	1390	ref:def|str:noun|type:coref		
268	9	470070	2270	470068	1408	51	рекордсменом по количеству выигранных Кубков Англии	1408,1421,1424,1435,1446,1453	ref:pred|str:noun|type:coref	рекордсменом	1408
268	9	470071	0	470121	1446	13	Кубков Англии	1446,1453	ref:def|str:noun|type:coref	Кубков Англии	1446,1453
268	9	470076	2272	0	1620	22	Главный тренер команды	1620,1628,1635	ref:def|str:noun|type:coref	тренер	1628
268	9	470079	2272	470076	1645	18	сэр Алекс Фергюсон	1645,1649,1655	ref:pred|str:noun|type:coref	сэр Алекс Фергюсон	1645,1649,1655
268	9	470082	2273	0	1744	25	Действующий капитан клуба	1744,1756,1764	ref:def|str:noun|type:coref	капитан	1756
268	9	470084	2273	470082	1772	13	Неманья Видич	1772,1780	ref:pred|str:noun|type:coref	Неманья Видич	1772,1780
268	9	470099	2278	0	2692	17	Джон Генри Дейвис	2692,2697,2703	ref:def|str:noun|type:coref	Джон Генри Дейвис	2692,2697,2703
268	9	470101	2278	470099	2711	43	управляющий пивоваренного завода Манчестера	2711,2723,2737,2744	ref:def|str:appo|type:coref	управляющий	2711
268	9	470108	2280	0	3006	18	клубным секретарём	3006,3014	ref:def|str:noun|type:coref	секретарём	3014
268	9	470110	2280	470108	3038	15	Эрнест Мангнэлл	3038,3045	ref:pred|str:noun|type:coref	Эрнест Мангнэлл	3038,3045
268	9	470113	2282	0	3099	15	Первый дивизион	3099,3106	ref:def|str:noun|type:coref	дивизион	3106
268	9	470121	0	470071	3468	12	Кубок Англии	3468,3474	ref:def|str:noun|type:coref	Кубок Англии	3468,3474
268	9	470125	2282	470113	3554	17	Первого дивизиона	3554,3562	ref:def|str:noun|type:coref	дивизиона	3562
268	9	470130	2283	0	3745	15	Второй дивизион	3745,3752	ref:def|str:noun|type:coref	дивизион	3752
268	9	470132	2282	470125	3795	15	Первый дивизион	3795,3802	ref:def|str:noun|type:coref	дивизион	3802
268	9	470133	2283	470130	3897	15	Второй дивизион	3897,3904	ref:def|str:noun|type:coref	дивизион	3904
268	9	470136	2283	470130	4117	16	Втором дивизионе	4117,4124	ref:def|str:noun|type:coref	дивизионе	4124
268	9	470138	2282	470125	4191	16	Первом дивизионе	4191,4198	ref:def|str:noun|type:coref	дивизионе	4198
268	9	470139	2284	0	4245	25	главным тренером « Юнайтед	4245,4253,4262,4263	ref:def|str:noun|type:coref	тренером	4253
268	9	470141	2284	470139	4285	10	Мэтт Басби	4285,4290	ref:pred|str:noun|type:coref	Мэтт Басби	4285,4290
268	9	470146	2287	0	4322	14	его ассистента	4322,4326	ref:def|str:noun|type:coref	ассистента	4326
268	9	470148	2287	470146	4338	12	Джимми Мерфи	4338,4345	ref:def|str:appo|type:coref	Джимми Мерфи	4338,4345
268	9	470150	2288	0	4464	12	Кубок Англии	4464,4470	ref:def|str:noun|type:coref	Кубок Англии	4464,4470
268	9	470153	2282	470138	4531	17	Первого дивизиона	4531,4539	ref:def|str:noun|type:coref	дивизиона	4539
268	9	470155	2289	0	4598	19	Этот состав команды	4598,4603,4610	ref:def|str:noun|type:coref	состав	4603
268	9	470164	2289	470155	4984	12	этой команды	4984,4989	ref:def|str:noun|type:coref	команды	4989
268	9	470166	2291	0	5016	40	Молодых воспитанников клуба того времени	5016,5024,5038,5044,5049	ref:def|str:noun|type:coref	клуба	5038
268	9	470168	2291	470166	5075	14	малышами Басби	5075,5084	ref:pred|str:noun|type:coref	малышами	5075
268	9	470171	0	470121	5168	12	Кубка Англии	5168,5174	ref:def|str:noun|type:coref	Кубка Англии	5168,5174
268	9	470184	0	470171	5971	12	Кубка Англии	5971,5977	ref:def|str:noun|type:coref	Кубка Англии	5971,5977
268	9	470199	0	470184	6646	12	Кубок Англии	6646,6652	ref:def|str:noun|type:coref	Кубок Англии	6646,6652
268	9	470201	2282	470153	6677	16	Первом дивизионе	6677,6684	ref:def|str:noun|type:coref	дивизионе	6684
268	9	470220	2300	0	7308	7	Юнайтед	7308	ref:def|str:noun|type:coref		
268	9	470222	2301	0	7423	21	пост главного тренера	7423,7428,7437	ref:def|str:noun|type:coref	пост	7423
268	9	470223	2300	470220	7445	7	команды	7445	ref:def|str:noun|type:coref		
268	9	470225	2301	470222	7530	21	пост главного тренера	7530,7535,7544	ref:def|str:noun|type:coref	пост	7530
268	9	470228	2302	0	7713	26	Главным тренером « Юнайтед »	7713,7721,7730,7731,7738	ref:def|str:noun|type:coref	тренером	7721
268	9	470230	2302	470228	7753	15	Фрэнк О’Фаррелл	7753,7759	ref:pred|str:noun|type:coref	Фрэнк О’Фаррелл	7753,7759
268	9	470236	2304	0	8047	22	главным тренером клуба	8047,8055,8064	ref:def|str:noun|type:coref	тренером	8055
268	9	470239	2304	470236	8075	13	Томми Дохерти	8075,8081	ref:pred|str:noun|type:coref	Томми Дохерти	8075,8081
268	9	470249	0	470199	8549	12	Кубка Англии	8549,8555	ref:def|str:noun|type:coref	Кубка Англии	8549,8555
268	9	470253	0	470249	8633	12	Кубок Англии	8633,8639	ref:def|str:noun|type:coref	Кубок Англии	8633,8639
268	9	470271	2310	0	9446	7	Юнайтед	9446	ref:def|str:noun|type:coref		
268	9	470272	0	470253	9470	12	Кубок Англии	9470,9476	ref:def|str:noun|type:coref	Кубок Англии	9470,9476
268	9	470275	2310	470271	9513	50	фаворитом в борьбе за чемпионство в сезоне 1985/86	9513,9523,9525,9532,9535,9547,9549,9556	ref:pred|str:noun|type:coref	фаворитом	9513
268	9	470280	2282	470201	9863	17	Первого дивизиона	9863,9871	ref:def|str:noun|type:coref	дивизиона	9871
268	9	470290	0	470272	10342	12	Кубке Англии	10342,10348	ref:def|str:noun|type:coref	Кубке Англии	10342,10348
268	9	470384	0	470290	14720	12	Кубка Англии	14720,14726	ref:def|str:noun|type:coref	Кубка Англии	14720,14726
269	1	470431	2335	0	18	7	выборов	18	ref:def|str:noun|type:coref		
269	1	470432	2336	0	64	21	Поражение лейбористов	64,74	ref:def|str:noun|type:anaph	Поражение	64
269	1	470433	2336	470432	106	3	оно	106	ref:def|str:pron|type:anaph		
269	1	470434	2337	0	174	17	либерал - демократы	174,181,182	ref:def|str:noun|type:coref	либерал демократы	174,182
269	1	470435	2337	470434	247	5	своём	247	ref:def|str:poss|type:coref		
269	1	470436	2337	470435	293	3	они	293	ref:def|str:pron|type:coref		
269	1	470437	2338	0	402	12	вся Британия	402,406	ref:def|str:noun|type:coref	Британия	406
269	1	470438	2339	0	457	10	англосаксы	457	ref:def|str:noun|type:anaph		
269	1	470439	2339	470438	501	4	себя	501	ref:def|str:refl|type:anaph		
269	1	470440	2339	470439	548	2	их	548	ref:def|str:poss|type:anaph		
269	1	470441	2340	0	603	31	американская система выборщиков	603,616,624	ref:def|str:noun|type:anaph	система	616
269	1	470442	2340	470441	642	7	которой	642	ref:def|str:rel|type:anaph		
269	1	470443	2341	0	650	21	кандидат в президенты	650,659,661	ref:def|str:noun|type:anaph	кандидат	650
269	1	470444	2341	470443	707	3	его	707	ref:def|str:poss|type:anaph		
269	1	470445	2342	0	748	18	Британская система	748,759	ref:def|str:noun|type:coref	система	759
269	1	470446	2343	0	844	12	тот кандидат	844,848	ref:def|str:noun|type:anaph	кандидат	848
269	1	470447	2343	470446	858	7	который	858	ref:def|str:rel|type:anaph		
269	1	470448	2344	0	1021	35	российская пропорциональная система	1021,1032,1049	ref:def|str:noun|type:coref	система	1049
269	1	470449	2344	470448	1081	18	российской системе	1081,1092	ref:def|str:noun|type:coref	системе	1092
269	1	470450	2345	0	1113	20	слово « справедливая »	1113,1119,1120,1132	ref:def|str:noun|type:coref	слово	1113
269	1	470451	2345	470450	1187	9	это слово	1187,1191	ref:def|str:noun|type:coref	слово	1191
269	1	470452	2337	470436	1231	17	Либерал - демократы	1231,1238,1239	ref:def|str:noun|type:coref	Либерал демократы	1231,1239
269	1	470453	2342	470445	1278	12	этой системы	1278,1283	ref:def|str:noun|type:coref	системы	1283
269	1	470454	2337	470452	1302	2	их	1302	ref:def|str:poss|type:coref		
